"movieNames","movieGenres","userId","rating"
"Sabrina (1954)","Comedy|Romance",138454,3
"Meet Me in St. Louis (1944)","Musical",138446,3.5
"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical",138417,4
"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical",138426,4
"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical",138441,5
"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical",138456,1
"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical",138459,4
"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical",138467,4
"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical",138474,5
"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical",138477,5
"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical",138486,5
"Gone with the Wind (1939)","Drama|Romance|War",138417,3
"Gone with the Wind (1939)","Drama|Romance|War",138437,1.5
"Gone with the Wind (1939)","Drama|Romance|War",138462,4
"Gone with the Wind (1939)","Drama|Romance|War",138477,4
"Gone with the Wind (1939)","Drama|Romance|War",138487,5
"Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)","Drama|Film-Noir|Romance",138433,5
"Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)","Drama|Film-Noir|Romance",138475,4.5
"Citizen Kane (1941)","Drama|Mystery",138417,5
"Citizen Kane (1941)","Drama|Mystery",138419,4.5
"Citizen Kane (1941)","Drama|Mystery",138436,3
"Citizen Kane (1941)","Drama|Mystery",138446,2.5
"Citizen Kane (1941)","Drama|Mystery",138456,1.5
"Citizen Kane (1941)","Drama|Mystery",138459,4
"Citizen Kane (1941)","Drama|Mystery",138467,5
"Citizen Kane (1941)","Drama|Mystery",138472,3
"Citizen Kane (1941)","Drama|Mystery",138475,4.5
"Citizen Kane (1941)","Drama|Mystery",138477,3
"Citizen Kane (1941)","Drama|Mystery",138490,3
"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi",138417,5
"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi",138419,3.5
"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi",138435,5
"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi",138437,5
"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi",138443,3
"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi",138446,2
"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi",138454,2
"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi",138467,5
"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi",138474,5
"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi",138477,5
"All About Eve (1950)","Drama",138454,4
"All About Eve (1950)","Drama",138467,4
"All About Eve (1950)","Drama",138475,3.5
"Women, The (1939)","Comedy",138454,3
"Rebecca (1940)","Drama|Mystery|Romance|Thriller",138446,3.5
"Rebecca (1940)","Drama|Mystery|Romance|Thriller",138454,5
"Rebecca (1940)","Drama|Mystery|Romance|Thriller",138475,3.5
"Notorious (1946)","Film-Noir|Romance|Thriller",138433,4
"Notorious (1946)","Film-Noir|Romance|Thriller",138446,4
"Notorious (1946)","Film-Noir|Romance|Thriller",138454,5
"Spellbound (1945)","Mystery|Romance|Thriller",138417,4
"Spellbound (1945)","Mystery|Romance|Thriller",138454,4
"To Catch a Thief (1955)","Crime|Mystery|Romance|Thriller",138454,5
"Father of the Bride (1950)","Comedy",138423,3
"Father of the Bride (1950)","Comedy",138464,3.5
"Gigi (1958)","Musical",138441,4
"Laura (1944)","Crime|Film-Noir|Mystery",138417,3
"Laura (1944)","Crime|Film-Noir|Mystery",138433,4
"To Be or Not to Be (1942)","Comedy|Drama|War",138475,4
"East of Eden (1955)","Drama",138454,5
"Thin Man, The (1934)","Comedy|Crime",138467,5
"Thin Man, The (1934)","Comedy|Crime",138475,4
"His Girl Friday (1940)","Comedy|Romance",138475,3.5
"It's a Wonderful Life (1946)","Drama|Fantasy|Romance",138420,4
"It's a Wonderful Life (1946)","Drama|Fantasy|Romance",138435,5
"It's a Wonderful Life (1946)","Drama|Fantasy|Romance",138446,5
"It's a Wonderful Life (1946)","Drama|Fantasy|Romance",138456,4
"It's a Wonderful Life (1946)","Drama|Fantasy|Romance",138471,2
"It's a Wonderful Life (1946)","Drama|Fantasy|Romance",138474,5
"Bringing Up Baby (1938)","Comedy|Romance",138446,4
"Bringing Up Baby (1938)","Comedy|Romance",138454,1
"Bringing Up Baby (1938)","Comedy|Romance",138475,3.5
"39 Steps, The (1935)","Drama|Mystery|Thriller",138437,4
"39 Steps, The (1935)","Drama|Mystery|Thriller",138454,3
"Night of the Living Dead (1968)","Horror|Sci-Fi|Thriller",138437,4.5
"Night of the Living Dead (1968)","Horror|Sci-Fi|Thriller",138473,3
"Night of the Living Dead (1968)","Horror|Sci-Fi|Thriller",138486,5
"African Queen, The (1951)","Adventure|Comedy|Romance|War",138417,5
"African Queen, The (1951)","Adventure|Comedy|Romance|War",138449,3
"African Queen, The (1951)","Adventure|Comedy|Romance|War",138454,4
"African Queen, The (1951)","Adventure|Comedy|Romance|War",138475,4
"Cat on a Hot Tin Roof (1958)","Drama",138454,5
"Fly Away Home (1996)","Adventure|Children",138464,1
"Big Night (1996)","Comedy|Drama",138454,5
"Set It Off (1996)","Action|Crime",138474,4
"2 Days in the Valley (1996)","Crime|Film-Noir",138467,2
"2 Days in the Valley (1996)","Crime|Film-Noir",138474,5
"Glimmer Man, The (1996)","Action|Thriller",138474,3
"Love Bug, The (1969)","Children|Comedy",138482,3
"Herbie Rides Again (1974)","Adventure|Children|Comedy",138474,3
"Parent Trap, The (1961)","Children|Comedy|Romance",138437,2
"Parent Trap, The (1961)","Children|Comedy|Romance",138464,4
"Homeward Bound: The Incredible Journey (1993)","Adventure|Children|Drama",138464,3
"Swiss Family Robinson (1960)","Adventure|Children",138464,4
"That Darn Cat! (1965)","Children|Comedy|Mystery",138474,3
"20,000 Leagues Under the Sea (1954)","Adventure|Drama|Sci-Fi",138417,3
"20,000 Leagues Under the Sea (1954)","Adventure|Drama|Sci-Fi",138425,3
"20,000 Leagues Under the Sea (1954)","Adventure|Drama|Sci-Fi",138455,2
"20,000 Leagues Under the Sea (1954)","Adventure|Drama|Sci-Fi",138457,3
"20,000 Leagues Under the Sea (1954)","Adventure|Drama|Sci-Fi",138464,4
"20,000 Leagues Under the Sea (1954)","Adventure|Drama|Sci-Fi",138486,0.5
"Cool Runnings (1993)","Comedy",138474,4
"Angels in the Outfield (1994)","Children|Comedy",138474,3
"Cinderella (1950)","Animation|Children|Fantasy|Musical|Romance",138441,5
"Cinderella (1950)","Animation|Children|Fantasy|Musical|Romance",138452,3
"Cinderella (1950)","Animation|Children|Fantasy|Musical|Romance",138458,3
"Cinderella (1950)","Animation|Children|Fantasy|Musical|Romance",138464,3
"Cinderella (1950)","Animation|Children|Fantasy|Musical|Romance",138467,3
"Cinderella (1950)","Animation|Children|Fantasy|Musical|Romance",138471,3
"Cinderella (1950)","Animation|Children|Fantasy|Musical|Romance",138474,3
"Winnie the Pooh and the Blustery Day (1968)","Animation|Children|Musical",138452,5
"Three Caballeros, The (1945)","Animation|Children|Musical",138441,4
"Sword in the Stone, The (1963)","Animation|Children|Fantasy|Musical",138425,3.5
"Sword in the Stone, The (1963)","Animation|Children|Fantasy|Musical",138441,4
"Sword in the Stone, The (1963)","Animation|Children|Fantasy|Musical",138452,5
"Sword in the Stone, The (1963)","Animation|Children|Fantasy|Musical",138464,3
"Sword in the Stone, The (1963)","Animation|Children|Fantasy|Musical",138467,1
"Sword in the Stone, The (1963)","Animation|Children|Fantasy|Musical",138473,4
"Sword in the Stone, The (1963)","Animation|Children|Fantasy|Musical",138474,4
"Robin Hood: Prince of Thieves (1991)","Adventure|Drama",138452,4
"Mary Poppins (1964)","Children|Comedy|Fantasy|Musical",138424,3
"Mary Poppins (1964)","Children|Comedy|Fantasy|Musical",138436,3
"Mary Poppins (1964)","Children|Comedy|Fantasy|Musical",138441,5
"Mary Poppins (1964)","Children|Comedy|Fantasy|Musical",138454,5
"Mary Poppins (1964)","Children|Comedy|Fantasy|Musical",138464,4
"Mary Poppins (1964)","Children|Comedy|Fantasy|Musical",138474,4
"Dumbo (1941)","Animation|Children|Drama|Musical",138441,3
"Dumbo (1941)","Animation|Children|Drama|Musical",138446,5
"Dumbo (1941)","Animation|Children|Drama|Musical",138452,3
"Dumbo (1941)","Animation|Children|Drama|Musical",138457,3.5
"Dumbo (1941)","Animation|Children|Drama|Musical",138459,1
"Dumbo (1941)","Animation|Children|Drama|Musical",138464,2
"Dumbo (1941)","Animation|Children|Drama|Musical",138467,3
"Dumbo (1941)","Animation|Children|Drama|Musical",138474,4
"Dumbo (1941)","Animation|Children|Drama|Musical",138493,4.5
"Pete's Dragon (1977)","Adventure|Animation|Children|Musical",138441,3
"Pete's Dragon (1977)","Adventure|Animation|Children|Musical",138452,3
"Pete's Dragon (1977)","Adventure|Animation|Children|Musical",138474,3
"Bedknobs and Broomsticks (1971)","Adventure|Children|Musical",138437,3
"Bedknobs and Broomsticks (1971)","Adventure|Children|Musical",138441,4
"Bedknobs and Broomsticks (1971)","Adventure|Children|Musical",138474,2
"Alice in Wonderland (1951)","Adventure|Animation|Children|Fantasy|Musical",138441,2
"Alice in Wonderland (1951)","Adventure|Animation|Children|Fantasy|Musical",138452,5
"Alice in Wonderland (1951)","Adventure|Animation|Children|Fantasy|Musical",138457,3.5
"Alice in Wonderland (1951)","Adventure|Animation|Children|Fantasy|Musical",138460,3.5
"Alice in Wonderland (1951)","Adventure|Animation|Children|Fantasy|Musical",138464,2
"Alice in Wonderland (1951)","Adventure|Animation|Children|Fantasy|Musical",138474,4
"Alice in Wonderland (1951)","Adventure|Animation|Children|Fantasy|Musical",138493,4
"Fox and the Hound, The (1981)","Animation|Children|Drama",138441,4
"Fox and the Hound, The (1981)","Animation|Children|Drama",138452,3
"Fox and the Hound, The (1981)","Animation|Children|Drama",138474,3
"Sound of Music, The (1965)","Musical|Romance",138424,3
"Sound of Music, The (1965)","Musical|Romance",138427,3
"Sound of Music, The (1965)","Musical|Romance",138441,5
"Sound of Music, The (1965)","Musical|Romance",138446,4.5
"Sound of Music, The (1965)","Musical|Romance",138456,4.5
"Sound of Music, The (1965)","Musical|Romance",138459,4
"Sound of Music, The (1965)","Musical|Romance",138464,4
"Sound of Music, The (1965)","Musical|Romance",138467,3
"Sound of Music, The (1965)","Musical|Romance",138474,3
"Die Hard (1988)","Action|Crime|Thriller",138419,4
"Die Hard (1988)","Action|Crime|Thriller",138422,4
"Die Hard (1988)","Action|Crime|Thriller",138424,4
"Die Hard (1988)","Action|Crime|Thriller",138426,3.5
"Die Hard (1988)","Action|Crime|Thriller",138437,4.5
"Die Hard (1988)","Action|Crime|Thriller",138439,5
"Die Hard (1988)","Action|Crime|Thriller",138443,4
"Die Hard (1988)","Action|Crime|Thriller",138449,4
"Die Hard (1988)","Action|Crime|Thriller",138452,5
"Die Hard (1988)","Action|Crime|Thriller",138454,3
"Die Hard (1988)","Action|Crime|Thriller",138456,1.5
"Die Hard (1988)","Action|Crime|Thriller",138467,4
"Die Hard (1988)","Action|Crime|Thriller",138474,5
"Die Hard (1988)","Action|Crime|Thriller",138486,4.5
"Lawnmower Man, The (1992)","Action|Horror|Sci-Fi|Thriller",138417,1
"Lawnmower Man, The (1992)","Action|Horror|Sci-Fi|Thriller",138452,3
"Lawnmower Man, The (1992)","Action|Horror|Sci-Fi|Thriller",138455,1
"Secrets & Lies (1996)","Drama",138454,2
"Secrets & Lies (1996)","Drama",138467,4
"Secrets & Lies (1996)","Drama",138490,5
"That Thing You Do! (1996)","Comedy|Drama",138424,5
"That Thing You Do! (1996)","Comedy|Drama",138459,3.5
"That Thing You Do! (1996)","Comedy|Drama",138464,4
"That Thing You Do! (1996)","Comedy|Drama",138478,4
"Long Kiss Goodnight, The (1996)","Action|Drama|Thriller",138456,1.5
"Long Kiss Goodnight, The (1996)","Action|Drama|Thriller",138467,3
"Ghost and the Darkness, The (1996)","Action|Adventure",138467,2
"Get on the Bus (1996)","Drama",138490,2
"Shadow Conspiracy (1997)","Thriller",138474,4
"Everyone Says I Love You (1996)","Comedy|Musical|Romance",138441,3
"William Shakespeare's Romeo + Juliet (1996)","Drama|Romance",138419,5
"William Shakespeare's Romeo + Juliet (1996)","Drama|Romance",138446,5
"William Shakespeare's Romeo + Juliet (1996)","Drama|Romance",138456,1
"William Shakespeare's Romeo + Juliet (1996)","Drama|Romance",138457,4
"Swingers (1996)","Comedy|Drama",138432,4
"Swingers (1996)","Comedy|Drama",138436,4
"Swingers (1996)","Comedy|Drama",138444,3
"Swingers (1996)","Comedy|Drama",138454,1
"Sleepers (1996)","Thriller",138456,4
"Sleepers (1996)","Thriller",138457,2.5
"Sleepers (1996)","Thriller",138489,4
"Sleepers (1996)","Thriller",138490,4
"Crossfire (1947)","Crime|Film-Noir",138472,4
"Murder, My Sweet (1944)","Crime|Film-Noir|Thriller",138475,4
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138416,4
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138417,2
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138422,4
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138436,4.5
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138437,4
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138440,3
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138445,3
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138455,5
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138456,4
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138457,5
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138459,3.5
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138461,3.5
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138467,1
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138474,5
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138480,3
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138486,4.5
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138492,3.5
"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical",138493,5
"Sleeper (1973)","Comedy|Sci-Fi",138417,5
"Bananas (1971)","Comedy|War",138440,4
"Fish Called Wanda, A (1988)","Comedy|Crime",138419,4
"Fish Called Wanda, A (1988)","Comedy|Crime",138427,4
"Fish Called Wanda, A (1988)","Comedy|Crime",138432,4
"Fish Called Wanda, A (1988)","Comedy|Crime",138437,4
"Fish Called Wanda, A (1988)","Comedy|Crime",138441,4
"Fish Called Wanda, A (1988)","Comedy|Crime",138443,3.5
"Fish Called Wanda, A (1988)","Comedy|Crime",138449,5
"Fish Called Wanda, A (1988)","Comedy|Crime",138454,3
"Fish Called Wanda, A (1988)","Comedy|Crime",138467,3
"Monty Python's Life of Brian (1979)","Comedy",138419,5
"Monty Python's Life of Brian (1979)","Comedy",138426,3
"Monty Python's Life of Brian (1979)","Comedy",138429,4.5
"Monty Python's Life of Brian (1979)","Comedy",138432,4
"Monty Python's Life of Brian (1979)","Comedy",138436,1.5
"Monty Python's Life of Brian (1979)","Comedy",138437,4
"Monty Python's Life of Brian (1979)","Comedy",138457,5
"Monty Python's Life of Brian (1979)","Comedy",138458,3
"Monty Python's Life of Brian (1979)","Comedy",138467,5
"Monty Python's Life of Brian (1979)","Comedy",138477,4
"Monty Python's Life of Brian (1979)","Comedy",138493,5
"Victor/Victoria (1982)","Comedy|Musical|Romance",138441,3
"Great Race, The (1965)","Comedy|Musical",138441,4
"Bonnie and Clyde (1967)","Crime|Drama",138423,2.5
"Bonnie and Clyde (1967)","Crime|Drama",138454,5
"Bonnie and Clyde (1967)","Crime|Drama",138477,4
"Old Man and the Sea, The (1958)","Adventure|Drama",138437,4
"Dial M for Murder (1954)","Crime|Mystery|Thriller",138417,4
"Dial M for Murder (1954)","Crime|Mystery|Thriller",138454,5
"Dirty Dancing (1987)","Drama|Musical|Romance",138419,3
"Dirty Dancing (1987)","Drama|Musical|Romance",138441,4
"Dirty Dancing (1987)","Drama|Musical|Romance",138451,2
"Dirty Dancing (1987)","Drama|Musical|Romance",138456,4
"Dirty Dancing (1987)","Drama|Musical|Romance",138458,2.5
"Dirty Dancing (1987)","Drama|Musical|Romance",138459,3
"Dirty Dancing (1987)","Drama|Musical|Romance",138467,4
"Dirty Dancing (1987)","Drama|Musical|Romance",138472,3.5
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138416,4
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138419,4.5
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138422,3
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138426,5
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138429,4
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138436,5
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138437,5
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138444,4
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138454,4
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138459,4.5
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138467,4
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138472,4
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138473,4
"Reservoir Dogs (1992)","Crime|Mystery|Thriller",138477,5
"Platoon (1986)","Drama|War",138417,4
"Platoon (1986)","Drama|War",138419,4.5
"Platoon (1986)","Drama|War",138434,4.5
"Platoon (1986)","Drama|War",138443,4.5
"Weekend at Bernie's (1989)","Comedy",138416,1
"Weekend at Bernie's (1989)","Comedy",138441,2
"Weekend at Bernie's (1989)","Comedy",138449,1
"Weekend at Bernie's (1989)","Comedy",138470,3
"Basic Instinct (1992)","Crime|Mystery|Thriller",138419,4
"Basic Instinct (1992)","Crime|Mystery|Thriller",138446,1
"Basic Instinct (1992)","Crime|Mystery|Thriller",138451,2.5
"Basic Instinct (1992)","Crime|Mystery|Thriller",138454,3
"Basic Instinct (1992)","Crime|Mystery|Thriller",138467,3
"Basic Instinct (1992)","Crime|Mystery|Thriller",138493,3
"Doors, The (1991)","Drama",138422,5
"Doors, The (1991)","Drama",138467,3
"Doors, The (1991)","Drama",138487,4
"Doors, The (1991)","Drama",138491,4
"Crying Game, The (1992)","Drama|Romance|Thriller",138434,4
"Crying Game, The (1992)","Drama|Romance|Thriller",138454,5
"Crying Game, The (1992)","Drama|Romance|Thriller",138467,4
"Glengarry Glen Ross (1992)","Drama",138477,1
"Glengarry Glen Ross (1992)","Drama",138490,3
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138416,4
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138417,4
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138418,5
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138419,5
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138422,5
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138424,4
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138427,4
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138443,3.5
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138449,4
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138454,4
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138456,4
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138457,3.5
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138459,1
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138467,4
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138471,3
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138474,4
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138477,5
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138482,3
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138486,3
"E.T. the Extra-Terrestrial (1982)","Children|Drama|Sci-Fi",138493,3.5
"Days of Thunder (1990)","Action|Drama|Romance",138435,3.5
"Days of Thunder (1990)","Action|Drama|Romance",138452,3
"Top Gun (1986)","Action|Romance",138419,3.5
"Top Gun (1986)","Action|Romance",138422,5
"Top Gun (1986)","Action|Romance",138437,4
"Top Gun (1986)","Action|Romance",138443,2.5
"Top Gun (1986)","Action|Romance",138449,5
"Top Gun (1986)","Action|Romance",138452,5
"Top Gun (1986)","Action|Romance",138454,1
"Top Gun (1986)","Action|Romance",138464,3
"Top Gun (1986)","Action|Romance",138472,2.5
"Top Gun (1986)","Action|Romance",138474,4
"Top Gun (1986)","Action|Romance",138493,4.5
"Rebel Without a Cause (1955)","Drama",138459,3.5
"Rebel Without a Cause (1955)","Drama",138491,3.5
"Streetcar Named Desire, A (1951)","Drama",138455,5
"Drunks (1995)","Drama",138490,4
"People vs. Larry Flynt, The (1996)","Comedy|Drama",138444,3
"People vs. Larry Flynt, The (1996)","Comedy|Drama",138457,4.5
"People vs. Larry Flynt, The (1996)","Comedy|Drama",138459,4
"People vs. Larry Flynt, The (1996)","Comedy|Drama",138490,4
"Return of the Pink Panther, The (1975)","Comedy|Crime",138423,4.5
"Return of the Pink Panther, The (1975)","Comedy|Crime",138436,4.5
"Return of the Pink Panther, The (1975)","Comedy|Crime",138437,4
"Drop Dead Fred (1991)","Comedy|Fantasy",138417,1
"Drop Dead Fred (1991)","Comedy|Fantasy",138467,4
"Drop Dead Fred (1991)","Comedy|Fantasy",138474,4
"Abyss, The (1989)","Action|Adventure|Sci-Fi|Thriller",138417,3
"Abyss, The (1989)","Action|Adventure|Sci-Fi|Thriller",138427,5
"Abyss, The (1989)","Action|Adventure|Sci-Fi|Thriller",138437,4
"Abyss, The (1989)","Action|Adventure|Sci-Fi|Thriller",138454,3
"Abyss, The (1989)","Action|Adventure|Sci-Fi|Thriller",138457,3
"Abyss, The (1989)","Action|Adventure|Sci-Fi|Thriller",138464,3
"Abyss, The (1989)","Action|Adventure|Sci-Fi|Thriller",138474,4
"Escape from New York (1981)","Action|Adventure|Sci-Fi|Thriller",138417,2
"Escape from New York (1981)","Action|Adventure|Sci-Fi|Thriller",138437,4
"Escape from New York (1981)","Action|Adventure|Sci-Fi|Thriller",138449,5
"Private Benjamin (1980)","Comedy",138454,4
"Private Benjamin (1980)","Comedy",138474,4
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138419,5
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138426,3.5
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138429,4.5
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138432,5
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138435,4
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138436,4.5
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138437,5
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138443,4
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138456,4
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138457,5
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138458,4
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138461,4
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138471,4
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138474,5
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138477,4
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138486,5
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138492,4.5
"Monty Python and the Holy Grail (1975)","Adventure|Comedy|Fantasy",138493,5
"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime",138426,5
"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime",138432,5
"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime",138436,4.5
"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime",138449,5
"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime",138460,1
"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime",138467,5
"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime",138474,5
"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime",138475,4
"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime",138481,4
"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime",138489,4.5
"Dear God (1996)","Comedy",138474,4
"Cinema Paradiso (Nuovo cinema Paradiso) (1989)","Drama",138441,4
"Cinema Paradiso (Nuovo cinema Paradiso) (1989)","Drama",138443,3.5
"Cinema Paradiso (Nuovo cinema Paradiso) (1989)","Drama",138454,5
"Cinema Paradiso (Nuovo cinema Paradiso) (1989)","Drama",138456,4
"Cinema Paradiso (Nuovo cinema Paradiso) (1989)","Drama",138475,3.5
"Cinema Paradiso (Nuovo cinema Paradiso) (1989)","Drama",138487,5
"Delicatessen (1991)","Comedy|Drama|Romance",138432,4
"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)","Drama|Fantasy|Romance",138467,3
"Enchanted April (1992)","Drama|Romance",138490,4
"Grifters, The (1990)","Crime|Drama|Film-Noir",138433,4
"Grifters, The (1990)","Crime|Drama|Film-Noir",138454,2
"Grifters, The (1990)","Crime|Drama|Film-Noir",138467,4
"Grifters, The (1990)","Crime|Drama|Film-Noir",138490,4
"English Patient, The (1996)","Drama|Romance|War",138419,4.5
"English Patient, The (1996)","Drama|Romance|War",138454,1
"English Patient, The (1996)","Drama|Romance|War",138456,1.5
"English Patient, The (1996)","Drama|Romance|War",138459,4
"English Patient, The (1996)","Drama|Romance|War",138472,3
"English Patient, The (1996)","Drama|Romance|War",138477,4
"English Patient, The (1996)","Drama|Romance|War",138490,3
"Mediterraneo (1991)","Comedy|Drama",138477,5
"My Left Foot (1989)","Drama",138454,2
"Sex, Lies, and Videotape (1989)","Drama",138467,4
"Passion Fish (1992)","Drama",138454,4
"Passion Fish (1992)","Drama",138490,4
"Strictly Ballroom (1992)","Comedy|Romance",138456,3.5
"Strictly Ballroom (1992)","Comedy|Romance",138464,4
"Strictly Ballroom (1992)","Comedy|Romance",138467,4
"One Flew Over the Cuckoo's Nest (1975)","Drama",138416,4.5
"One Flew Over the Cuckoo's Nest (1975)","Drama",138417,5
"One Flew Over the Cuckoo's Nest (1975)","Drama",138419,5
"One Flew Over the Cuckoo's Nest (1975)","Drama",138422,4
"One Flew Over the Cuckoo's Nest (1975)","Drama",138426,4.5
"One Flew Over the Cuckoo's Nest (1975)","Drama",138429,4
"One Flew Over the Cuckoo's Nest (1975)","Drama",138437,4.5
